,user_id,score,indicator
49038,2049038,-0.10635109,Untarget
49039,2049039,0.079141489,Target
49040,2049040,1.431625486,Target
49041,2049041,0.414349841,Target
49042,2049042,1.299399953,Target
49043,2049043,-0.277515575,Untarget
49044,2049044,-0.216663056,Untarget
49045,2049045,0.026022038,Target
49046,2049046,-0.328584544,Untarget
49047,2049047,1.023697502,Target
49048,2049048,1.461844669,Target
49049,2049049,-0.186174877,Untarget
49050,2049050,-1.810525729,Untarget
49051,2049051,1.167624427,Target
49052,2049052,0.839773305,Target
49053,2049053,0.591375815,Target
49054,2049054,0.182853857,Target
49055,2049055,-0.608163562,Untarget
49056,2049056,-1.42758607,Untarget
49057,2049057,1.049437475,Target
49058,2049058,0.793442412,Target
49059,2049059,-2.93764814,Untarget
49060,2049060,0.793292063,Target
49061,2049061,1.342687268,Target
49062,2049062,-0.01343838,Untarget
49063,2049063,0.984226739,Target
49064,2049064,-0.363283792,Untarget
49065,2049065,-0.05715654,Untarget
49066,2049066,-0.16138388,Untarget
49067,2049067,1.325618691,Target
49068,2049068,-0.533711102,Untarget
49069,2049069,0.447105407,Target
49070,2049070,1.456151018,Target
49071,2049071,1.435303796,Target
49072,2049072,0.915860032,Target
49073,2049073,0.705862199,Target
49074,2049074,0.032472205,Target
49075,2049075,0.895335749,Target
49076,2049076,1.691718945,Target
49077,2049077,-0.224421223,Untarget
49078,2049078,-0.34131241,Untarget
49079,2049079,0.667081543,Target
49080,2049080,0.163141307,Target
49081,2049081,0.070899945,Target
49082,2049082,-1.053626082,Untarget
49083,2049083,-3.674712102,Untarget
49084,2049084,0.651315697,Target
49085,2049085,0.007332325,Target
49086,2049086,2.271801575,Target
49087,2049087,0.384820574,Target
49088,2049088,0.224969982,Target
49089,2049089,-0.095165346,Untarget
49090,2049090,1.546917295,Target
49091,2049091,-0.027915565,Untarget
49092,2049092,0.464035541,Target
49093,2049093,5.858149431,Target
49094,2049094,0.66680191,Target
49095,2049095,-0.091102107,Untarget
49096,2049096,3.031614178,Target
49097,2049097,-0.216617632,Untarget
49098,2049098,-1.198266328,Untarget
49099,2049099,-0.070495087,Untarget
49100,2049100,1.535065029,Target
49101,2049101,-0.08059815,Untarget
49102,2049102,0.193359658,Target
49103,2049103,-2.195620406,Untarget
49104,2049104,1.025744199,Target
49105,2049105,0.597013534,Target
49106,2049106,0.809995227,Target
49107,2049107,2.550104226,Target
49108,2049108,-0.29158025,Untarget
49109,2049109,0.701531171,Target
49110,2049110,1.436510658,Target
49111,2049111,0.084081376,Target
49112,2049112,-1.525643962,Untarget
49113,2049113,-0.256828606,Untarget
49114,2049114,2.184155457,Target
49115,2049115,0.525891653,Target
49116,2049116,-0.265259983,Untarget
49117,2049117,-2.15481786,Untarget
49118,2049118,0.261605487,Target
49119,2049119,0.303932623,Target
49120,2049120,-1.578876849,Untarget
49121,2049121,-0.055896017,Untarget
49122,2049122,1.08453524,Target
49123,2049123,3.452225645,Target
49124,2049124,-1.812401164,Untarget
49125,2049125,-0.445462629,Untarget
49126,2049126,-0.291512238,Untarget
49127,2049127,0.194116095,Target
49128,2049128,-1.946119273,Untarget
49129,2049129,3.52799411,Target
49130,2049130,-0.581875032,Untarget
49131,2049131,0.739437303,Target
49132,2049132,0.857121346,Target
49133,2049133,0.228626099,Target
49134,2049134,-0.046312678,Untarget
49135,2049135,2.760038975,Target
49136,2049136,1.688154773,Target
49137,2049137,1.739013159,Target
49138,2049138,-1.46332396,Untarget
49139,2049139,0.502722362,Target
49140,2049140,0.032113802,Target
49141,2049141,-1.423283037,Untarget
49142,2049142,2.98185179,Target
49143,2049143,-0.431097069,Untarget
49144,2049144,0.117823521,Target
49145,2049145,2.616657734,Target
49146,2049146,-0.087872605,Untarget
49147,2049147,1.681008265,Target
49148,2049148,-0.852507876,Untarget
49149,2049149,-0.863318664,Untarget
49150,2049150,-0.431961023,Untarget
49151,2049151,-4.053860016,Untarget
49152,2049152,0.367939856,Target
49153,2049153,-1.062898573,Untarget
49154,2049154,3.078396395,Target
49155,2049155,0.845064194,Target
49156,2049156,-0.635573583,Untarget
49157,2049157,-1.028524358,Untarget
49158,2049158,-1.675653008,Untarget
49159,2049159,-0.33726463,Untarget
49160,2049160,0.164851499,Target
49161,2049161,-0.037492674,Untarget
49162,2049162,-3.268291776,Untarget
49163,2049163,-0.261580177,Untarget
49164,2049164,-0.061673977,Untarget
49165,2049165,-0.351633474,Untarget
49166,2049166,0.245694262,Target
49167,2049167,2.621299526,Target
49168,2049168,-0.102131447,Untarget
49169,2049169,-2.769975286,Untarget
49170,2049170,-0.527723995,Untarget
49171,2049171,0.765520049,Target
49172,2049172,-0.755029272,Untarget
49173,2049173,-0.332507911,Untarget
49174,2049174,0.840638701,Target
49175,2049175,-1.561309818,Untarget
49176,2049176,0.97265307,Target
49177,2049177,-1.065166034,Untarget
49178,2049178,-0.013934074,Untarget
49179,2049179,3.239092951,Target
49180,2049180,-0.679098474,Untarget
49181,2049181,2.506605026,Target
49182,2049182,-0.375147103,Untarget
49183,2049183,3.164975545,Target
49184,2049184,0.359833365,Target
49185,2049185,0.38897024,Target
49186,2049186,1.796279143,Target
49187,2049187,-0.293388038,Untarget
49188,2049188,-0.44660023,Untarget
49189,2049189,0.42694701,Target
49190,2049190,-2.257819443,Untarget
49191,2049191,0.481240938,Target
49192,2049192,1.737516972,Target
49193,2049193,-0.032799727,Untarget
49194,2049194,-0.088100922,Untarget
49195,2049195,1.094594515,Target
49196,2049196,2.72899194,Target
49197,2049197,-0.073638138,Untarget
49198,2049198,0.431938509,Target
49199,2049199,-0.730438483,Untarget
49200,2049200,0.891129274,Target
49201,2049201,-0.785905316,Untarget
49202,2049202,0.479551726,Target
49203,2049203,-0.058004762,Untarget
49204,2049204,-2.464162084,Untarget
49205,2049205,0.370218897,Target
49206,2049206,2.403483763,Target
49207,2049207,0.029781072,Target
49208,2049208,2.785232623,Target
49209,2049209,-0.315707014,Untarget
49210,2049210,-0.396934253,Untarget
49211,2049211,0.057974229,Target
49212,2049212,0.230759118,Target
49213,2049213,1.062565338,Target
49214,2049214,1.080456407,Target
49215,2049215,-0.823371198,Untarget
49216,2049216,-2.35005218,Untarget
49217,2049217,-0.562538754,Untarget
49218,2049218,-0.235272575,Untarget
49219,2049219,-0.116908147,Untarget
49220,2049220,2.538982927,Target
49221,2049221,-1.162700164,Untarget
49222,2049222,-0.152574683,Untarget
49223,2049223,-0.13792289,Untarget
49224,2049224,0.724288511,Target
49225,2049225,-0.468710749,Untarget
49226,2049226,2.179700457,Target
49227,2049227,3.267616443,Target
49228,2049228,0.069320192,Target
49229,2049229,-1.186560449,Untarget
49230,2049230,-1.381884746,Untarget
49231,2049231,-0.88215239,Untarget
49232,2049232,-2.208490432,Untarget
49233,2049233,0.629970734,Target
49234,2049234,1.375454723,Target
49235,2049235,0.739672029,Target
49236,2049236,-0.644371155,Untarget
49237,2049237,0.465912484,Target
49238,2049238,-0.256438124,Untarget
49239,2049239,0.154405302,Target
49240,2049240,0.083698728,Target
49241,2049241,1.285202753,Target
49242,2049242,-0.062754548,Untarget
49243,2049243,-1.611516617,Untarget
49244,2049244,-1.199278286,Untarget
49245,2049245,1.724216556,Target
49246,2049246,0.393341281,Target
49247,2049247,0.95854618,Target
49248,2049248,0.088958181,Target
49249,2049249,-0.798733115,Untarget
49250,2049250,-2.243897261,Untarget
49251,2049251,-0.395500589,Untarget
49252,2049252,1.449116474,Target
49253,2049253,-2.38556863,Untarget
49254,2049254,-0.100082532,Untarget
49255,2049255,0.723816578,Target
49256,2049256,0.201679982,Target
49257,2049257,-1.174346982,Untarget
49258,2049258,0.167299668,Target
49259,2049259,8.815766427,Target
49260,2049260,1.835958198,Target
49261,2049261,-2.5011711,Untarget
49262,2049262,1.163546398,Target
49263,2049263,-0.292888087,Untarget
49264,2049264,-0.164306783,Untarget
49265,2049265,-0.015252178,Untarget
49266,2049266,2.380308137,Target
49267,2049267,-0.217486314,Untarget
49268,2049268,0.522842199,Target
49269,2049269,-0.166757319,Untarget
49270,2049270,0.445394269,Target
49271,2049271,-3.069900205,Untarget
49272,2049272,0.251552763,Target
49273,2049273,-0.751459653,Untarget
49274,2049274,2.997306377,Target
49275,2049275,-0.076731289,Untarget
49276,2049276,1.232728181,Target
49277,2049277,0.335045836,Target
49278,2049278,0.490457217,Target
49279,2049279,-2.195620406,Untarget
49280,2049280,-0.323688017,Untarget
49281,2049281,0.090388164,Target
49282,2049282,-3.120695878,Untarget
49283,2049283,-0.044133451,Untarget
49284,2049284,2.026566752,Target
49285,2049285,-0.763865441,Untarget
49286,2049286,1.007851778,Target
49287,2049287,2.591017566,Target
49288,2049288,1.76307203,Target
49289,2049289,-4.576870975,Untarget
49290,2049290,-0.926273899,Untarget
49291,2049291,2.295878222,Target
49292,2049292,-0.698906897,Untarget
49293,2049293,1.206315601,Target
49294,2049294,-0.025250189,Untarget
49295,2049295,1.756518537,Target
49296,2049296,-0.855789071,Untarget
49297,2049297,2.686146242,Target
49298,2049298,1.773546551,Target
49299,2049299,0.149787544,Target
49300,2049300,-0.421283396,Untarget
49301,2049301,-0.149787057,Untarget
49302,2049302,0.782389676,Target
49303,2049303,0.602688087,Target
49304,2049304,0.301616067,Target
49305,2049305,0.215434913,Target
49306,2049306,0.349180219,Target
49307,2049307,-0.111351781,Untarget
49308,2049308,0.594416829,Target
49309,2049309,0.683009323,Target
49310,2049310,1.753914398,Target
49311,2049311,-0.511705188,Untarget
49312,2049312,0.764519867,Target
49313,2049313,-0.537961973,Untarget
49314,2049314,-0.879435245,Untarget
49315,2049315,0.801391293,Target
49316,2049316,-0.853576568,Untarget
49317,2049317,-0.248808668,Untarget
49318,2049318,-0.182907711,Untarget
49319,2049319,3.328390763,Target
49320,2049320,1.956385879,Target
49321,2049321,4.523074186,Target
49322,2049322,1.920550327,Target
49323,2049323,-1.423283037,Untarget
49324,2049324,0.136143899,Target
49325,2049325,-0.879435245,Untarget
49326,2049326,-0.152200222,Untarget
49327,2049327,-0.818224541,Untarget
49328,2049328,4.070046917,Target
49329,2049329,1.127429833,Target
49330,2049330,-0.828311212,Untarget
49331,2049331,-1.015022455,Untarget
49332,2049332,0.725825595,Target
49333,2049333,0.220170966,Target
49334,2049334,0.478341277,Target
49335,2049335,-1.903833761,Untarget
49336,2049336,0.313767243,Target
49337,2049337,-0.116846009,Untarget
49338,2049338,0.592873882,Target
49339,2049339,1.154099204,Target
49340,2049340,-0.436600028,Untarget
49341,2049341,0.845064194,Target
49342,2049342,-1.103611415,Untarget
49343,2049343,1.076098061,Target
49344,2049344,-0.198769696,Untarget
49345,2049345,1.500465978,Target
49346,2049346,0.255117439,Target
49347,2049347,-1.369775403,Untarget
49348,2049348,0.19353639,Target
49349,2049349,-0.515960357,Untarget
49350,2049350,-0.745292156,Untarget
49351,2049351,1.268013577,Target
49352,2049352,3.493580789,Target
49353,2049353,0.514262745,Target
49354,2049354,0.940290775,Target
49355,2049355,0.344933472,Target
49356,2049356,0.716408373,Target
49357,2049357,-0.870274324,Untarget
49358,2049358,0.037733698,Target
49359,2049359,0.134831151,Target
49360,2049360,3.328747385,Target
49361,2049361,0.209129105,Target
49362,2049362,-0.467895434,Untarget
49363,2049363,0.189869695,Target
49364,2049364,-1.337124543,Untarget
49365,2049365,0.53148695,Target
49366,2049366,0.641160169,Target
49367,2049367,-0.071887532,Untarget
49368,2049368,0.46013491,Target
49369,2049369,-0.8933338,Untarget
49370,2049370,3.236635252,Target
49371,2049371,0.651434455,Target
49372,2049372,-2.285589801,Untarget
49373,2049373,0.891951415,Target
49374,2049374,2.062772768,Target
49375,2049375,2.750170894,Target
49376,2049376,4.044724773,Target
49377,2049377,1.693242755,Target
49378,2049378,-1.577270982,Untarget
49379,2049379,1.047146733,Target
49380,2049380,0.587102165,Target
49381,2049381,0.390707046,Target
49382,2049382,0.926466113,Target
49383,2049383,-0.247407197,Untarget
49384,2049384,-0.827777719,Untarget
49385,2049385,-0.475653064,Untarget
49386,2049386,0.829551548,Target
49387,2049387,-0.267657478,Untarget
49388,2049388,1.450983136,Target
49389,2049389,0.157472723,Target
49390,2049390,2.558598746,Target
49391,2049391,2.489692827,Target
49392,2049392,0.586029647,Target
49393,2049393,-0.326276804,Untarget
49394,2049394,1.04484887,Target
49395,2049395,-0.055784101,Untarget
49396,2049396,-0.834733901,Untarget
49397,2049397,1.514999321,Target
49398,2049398,0.446346862,Target
49399,2049399,0.227936537,Target
49400,2049400,-4.576870975,Untarget
49401,2049401,-0.043991296,Untarget
49402,2049402,1.003573877,Target
49403,2049403,-0.203962409,Untarget
49404,2049404,0.384947833,Target
49405,2049405,0.016111749,Target
49406,2049406,0.681398831,Target
49407,2049407,0.959468709,Target
49408,2049408,-3.646141916,Untarget
49409,2049409,2.047483703,Target
49410,2049410,-0.569050736,Untarget
49411,2049411,-1.052186238,Untarget
49412,2049412,-1.188539897,Untarget
49413,2049413,-1.47982932,Untarget
49414,2049414,-0.232939057,Untarget
49415,2049415,1.500082846,Target
49416,2049416,-0.289422548,Untarget
49417,2049417,-0.116806537,Untarget
49418,2049418,0.506290492,Target
49419,2049419,-0.347468686,Untarget
49420,2049420,1.521018486,Target
49421,2049421,1.515902004,Target
49422,2049422,0.383544401,Target
49423,2049423,0.201082685,Target
49424,2049424,-1.568061239,Untarget
49425,2049425,1.812702093,Target
49426,2049426,-0.581482481,Untarget
49427,2049427,1.34595448,Target
49428,2049428,-0.253524972,Untarget
49429,2049429,-0.227891052,Untarget
49430,2049430,0.757397024,Target
49431,2049431,1.777787495,Target
49432,2049432,0.396015248,Target
49433,2049433,-1.280670676,Untarget
49434,2049434,0.570666778,Target
49435,2049435,-1.64971409,Untarget
49436,2049436,-0.212525326,Untarget
49437,2049437,1.496594724,Target
49438,2049438,-1.991149375,Untarget
49439,2049439,0.349200879,Target
49440,2049440,0.01781048,Target
49441,2049441,-0.534441094,Untarget
49442,2049442,-1.074559099,Untarget
49443,2049443,1.268013577,Target
49444,2049444,-0.298497057,Untarget
49445,2049445,-0.596099798,Untarget
49446,2049446,1.171597624,Target
49447,2049447,0.590054249,Target
49448,2049448,2.46365207,Target
49449,2049449,-0.076994629,Untarget
49450,2049450,-1.756763663,Untarget
49451,2049451,3.497787244,Target
49452,2049452,2.936665509,Target
49453,2049453,3.788065934,Target
49454,2049454,1.528703688,Target
49455,2049455,0.950312435,Target
49456,2049456,-1.561309818,Untarget
49457,2049457,3.404684408,Target
49458,2049458,0.740523081,Target
49459,2049459,-0.350697353,Untarget
49460,2049460,2.534568621,Target
49461,2049461,-0.236775651,Untarget
49462,2049462,0.379883716,Target
49463,2049463,-0.085114334,Untarget
49464,2049464,4.424613713,Target
49465,2049465,-0.310014745,Untarget
49466,2049466,-4.171962561,Untarget
49467,2049467,0.875555224,Target
49468,2049468,-1.295354464,Untarget
49469,2049469,-0.856318475,Untarget
49470,2049470,0.647332819,Target
49471,2049471,1.750296596,Target
49472,2049472,-0.378123635,Untarget
49473,2049473,-0.053986428,Untarget
49474,2049474,-1.476575852,Untarget
49475,2049475,1.933864222,Target
49476,2049476,0.224751278,Target
49477,2049477,4.008315115,Target
49478,2049478,1.147532415,Target
49479,2049479,-0.058168082,Untarget
49480,2049480,0.033190477,Target
49481,2049481,0.416799782,Target
49482,2049482,0.467758737,Target
49483,2049483,0.271803157,Target
49484,2049484,-0.212934995,Untarget
49485,2049485,1.880382402,Target
49486,2049486,-0.043873864,Untarget
49487,2049487,-0.207913106,Untarget
49488,2049488,-0.30303579,Untarget
49489,2049489,2.741274321,Target
49490,2049490,-0.61888907,Untarget
49491,2049491,1.724480867,Target
49492,2049492,-0.78759073,Untarget
49493,2049493,-0.052736476,Untarget
49494,2049494,0.200593417,Target
49495,2049495,-0.611232111,Untarget
49496,2049496,0.569924232,Target
49497,2049497,1.111638013,Target
49498,2049498,2.658308946,Target
49499,2049499,0.970757979,Target
49500,2049500,0.654972853,Target
49501,2049501,0.640458994,Target
49502,2049502,-0.250055353,Untarget
49503,2049503,-0.548559074,Untarget
49504,2049504,-0.863318664,Untarget
49505,2049505,-0.563760143,Untarget
49506,2049506,0.038066264,Target
49507,2049507,-0.141937279,Untarget
49508,2049508,0.589385007,Target
49509,2049509,0.496774896,Target
49510,2049510,0.965022684,Target
49511,2049511,0.109682958,Target
49512,2049512,-0.09695666,Untarget
49513,2049513,2.958695929,Target
49514,2049514,2.059040923,Target
49515,2049515,0.566035125,Target
49516,2049516,-3.497015523,Untarget
49517,2049517,-0.605742509,Untarget
49518,2049518,-1.254160468,Untarget
49519,2049519,1.553398897,Target
49520,2049520,3.539194842,Target
49521,2049521,0.794464642,Target
49522,2049522,-0.108668701,Untarget
49523,2049523,0.336825052,Target
49524,2049524,-0.164220649,Untarget
49525,2049525,-1.229780059,Untarget
49526,2049526,-0.089692334,Untarget
49527,2049527,-0.214780904,Untarget
49528,2049528,-1.091543869,Untarget
49529,2049529,0.044416318,Target
49530,2049530,0.36734289,Target
49531,2049531,0.542159911,Target
49532,2049532,-0.039930763,Untarget
49533,2049533,0.230169514,Target
49534,2049534,0.02034541,Target
49535,2049535,1.33871811,Target
49536,2049536,1.340788333,Target
49537,2049537,-0.350970353,Untarget
49538,2049538,-1.891212748,Untarget
49539,2049539,-0.248124494,Untarget
49540,2049540,2.296286724,Target
49541,2049541,0.203421314,Target
49542,2049542,-0.278707671,Untarget
49543,2049543,0.097384765,Target
49544,2049544,-0.004685656,Untarget
49545,2049545,-0.951406075,Untarget
49546,2049546,0.442385682,Target
49547,2049547,-0.289745357,Untarget
49548,2049548,-0.163303283,Untarget
49549,2049549,0.43411803,Target
49550,2049550,-0.554647002,Untarget
49551,2049551,-1.000219743,Untarget
49552,2049552,0.50251051,Target
49553,2049553,2.507348726,Target
49554,2049554,-0.450482671,Untarget
49555,2049555,-0.129963562,Untarget
49556,2049556,1.191771523,Target
49557,2049557,0.589814031,Target
49558,2049558,0.754774903,Target
49559,2049559,-0.357780385,Untarget
49560,2049560,-0.424867335,Untarget
49561,2049561,-1.854596697,Untarget
49562,2049562,-0.156199677,Untarget
49563,2049563,0.063316524,Target
49564,2049564,-1.099930967,Untarget
49565,2049565,1.047520574,Target
49566,2049566,0.370722305,Target
49567,2049567,1.462687735,Target
49568,2049568,0.240291811,Target
49569,2049569,0.569924232,Target
49570,2049570,0.351811301,Target
49571,2049571,-0.492173634,Untarget
49572,2049572,-2.152854788,Untarget
49573,2049573,-1.223726209,Untarget
49574,2049574,-0.229857461,Untarget
49575,2049575,-0.05715654,Untarget
49576,2049576,-0.270994707,Untarget
49577,2049577,1.207384797,Target
49578,2049578,-0.653009193,Untarget
49579,2049579,2.289606481,Target
49580,2049580,-0.14979272,Untarget
49581,2049581,-0.131157934,Untarget
49582,2049582,-0.536282225,Untarget
49583,2049583,1.9793633,Target
49584,2049584,1.465412862,Target
49585,2049585,-0.424530174,Untarget
49586,2049586,1.867351682,Target
49587,2049587,0.531475984,Target
49588,2049588,-3.594709028,Untarget
49589,2049589,0.179062128,Target
49590,2049590,-1.674887076,Untarget
49591,2049591,0.828937009,Target
49592,2049592,1.076283538,Target
49593,2049593,0.714040553,Target
49594,2049594,-2.242126725,Untarget
49595,2049595,-0.195712908,Untarget
49596,2049596,1.168709622,Target
49597,2049597,-0.503161764,Untarget
49598,2049598,-0.539733824,Untarget
49599,2049599,0.599323223,Target
49600,2049600,-0.19930957,Untarget
49601,2049601,-0.131852607,Untarget
49602,2049602,0.201532247,Target
49603,2049603,0.864071928,Target
49604,2049604,1.376760733,Target
49605,2049605,0.761209937,Target
49606,2049606,0.978372364,Target
49607,2049607,-0.112316167,Untarget
49608,2049608,0.361801988,Target
49609,2049609,1.220101898,Target
49610,2049610,0.164182908,Target
49611,2049611,-1.068722587,Untarget
49612,2049612,-0.060371194,Untarget
49613,2049613,3.432543658,Target
49614,2049614,0.103492289,Target
49615,2049615,-0.483494239,Untarget
49616,2049616,-0.096914684,Untarget
49617,2049617,-2.533896157,Untarget
49618,2049618,-0.961978291,Untarget
49619,2049619,-0.100681094,Untarget
49620,2049620,2.408655265,Target
49621,2049621,-0.238887014,Untarget
49622,2049622,-1.502256192,Untarget
49623,2049623,1.363825877,Target
49624,2049624,-1.017294074,Untarget
49625,2049625,1.653601645,Target
49626,2049626,0.651315697,Target
49627,2049627,1.276207892,Target
49628,2049628,0.247979249,Target
49629,2049629,-0.210410144,Untarget
49630,2049630,-0.230096215,Untarget
49631,2049631,1.606569073,Target
49632,2049632,-0.08593249,Untarget
49633,2049633,1.963876802,Target
49634,2049634,-1.04846634,Untarget
49635,2049635,0.117823521,Target
49636,2049636,-1.497742894,Untarget
49637,2049637,0.941310684,Target
49638,2049638,-0.27591471,Untarget
49639,2049639,1.221534003,Target
49640,2049640,-0.195712908,Untarget
49641,2049641,0.478882582,Target
49642,2049642,-1.032435126,Untarget
49643,2049643,0.571984507,Target
49644,2049644,1.152073555,Target
49645,2049645,-0.877107484,Untarget
49646,2049646,-0.076909373,Untarget
49647,2049647,0.072434377,Target
49648,2049648,-1.190710918,Untarget
49649,2049649,-0.036296532,Untarget
49650,2049650,0.500451345,Target
49651,2049651,-2.372699531,Untarget
49652,2049652,1.590544184,Target
49653,2049653,0.898905439,Target
49654,2049654,0.98947372,Target
49655,2049655,0.579941343,Target
49656,2049656,2.065136752,Target
49657,2049657,0.127639569,Target
49658,2049658,-0.544927819,Untarget
49659,2049659,2.138859505,Target
49660,2049660,-0.341032474,Untarget
49661,2049661,0.144491525,Target
49662,2049662,0.037288336,Target
49663,2049663,2.333623752,Target
49664,2049664,-0.215756097,Untarget
49665,2049665,-2.054649287,Untarget
49666,2049666,-0.453530483,Untarget
49667,2049667,-2.682513999,Untarget
49668,2049668,0.158386947,Target
49669,2049669,0.831600096,Target
49670,2049670,-0.094217924,Untarget
49671,2049671,-0.804906976,Untarget
49672,2049672,0.825310855,Target
49673,2049673,0.449812529,Target
49674,2049674,-0.499407508,Untarget
49675,2049675,0.196642894,Target
49676,2049676,-0.058004762,Untarget
49677,2049677,-1.551762057,Untarget
49678,2049678,2.129342114,Target
49679,2049679,1.739717704,Target
49680,2049680,-0.143451908,Untarget
49681,2049681,0.069428261,Target
49682,2049682,-0.565345021,Untarget
49683,2049683,0.837442358,Target
49684,2049684,-0.958265839,Untarget
49685,2049685,2.564986094,Target
49686,2049686,1.100891611,Target
49687,2049687,0.50674873,Target
49688,2049688,0.74544992,Target
49689,2049689,0.044358064,Target
49690,2049690,0.026452256,Target
49691,2049691,1.082496774,Target
49692,2049692,-0.326276804,Untarget
49693,2049693,0.982124017,Target
49694,2049694,1.147532415,Target
49695,2049695,1.787526649,Target
49696,2049696,0.902442755,Target
49697,2049697,1.151836038,Target
49698,2049698,0.464186484,Target
49699,2049699,1.405599216,Target
49700,2049700,0.886802959,Target
49701,2049701,1.752932018,Target
49702,2049702,-0.255794155,Untarget
49703,2049703,-0.33206202,Untarget
49704,2049704,-0.472045881,Untarget
49705,2049705,0.018658808,Target
49706,2049706,1.295453456,Target
49707,2049707,-0.121055611,Untarget
49708,2049708,-6.672837948,Untarget
49709,2049709,1.448364611,Target
49710,2049710,-1.006046469,Untarget
49711,2049711,2.18157712,Target
49712,2049712,0.844848817,Target
49713,2049713,0.751473611,Target
49714,2049714,-0.134301343,Untarget
49715,2049715,0.237876381,Target
49716,2049716,0.277150234,Target
49717,2049717,0.265803651,Target
49718,2049718,0.844181326,Target
49719,2049719,0.370218897,Target
49720,2049720,-0.386916934,Untarget
49721,2049721,3.257737092,Target
49722,2049722,-0.544612255,Untarget
49723,2049723,2.439589282,Target
49724,2049724,-0.288338838,Untarget
49725,2049725,-0.239789672,Untarget
49726,2049726,-0.368898212,Untarget
49727,2049727,-0.155694577,Untarget
49728,2049728,-0.047663994,Untarget
49729,2049729,-1.236649544,Untarget
49730,2049730,-2.140611041,Untarget
49731,2049731,-0.11783523,Untarget
49732,2049732,-0.017454554,Untarget
49733,2049733,0.633687147,Target
49734,2049734,-0.235738736,Untarget
49735,2049735,0.327361219,Target
49736,2049736,-0.285994354,Untarget
49737,2049737,0.027592532,Target
49738,2049738,0.659682336,Target
49739,2049739,1.198913658,Target
49740,2049740,0.337746264,Target
49741,2049741,-0.06852457,Untarget
49742,2049742,0.615348344,Target
49743,2049743,0.438031048,Target
49744,2049744,1.603849794,Target
49745,2049745,-3.497015523,Untarget
49746,2049746,-1.776423783,Untarget
49747,2049747,3.427482225,Target
49748,2049748,-0.091173758,Untarget
49749,2049749,-0.07541376,Untarget
49750,2049750,0.633456025,Target
49751,2049751,-0.152679855,Untarget
49752,2049752,0.025134067,Target
49753,2049753,-0.367867128,Untarget
49754,2049754,-0.117789685,Untarget
49755,2049755,0.166086958,Target
49756,2049756,0.627463248,Target
49757,2049757,1.856233678,Target
49758,2049758,-0.654972069,Untarget
49759,2049759,-1.881928028,Untarget
49760,2049760,-0.332723425,Untarget
49761,2049761,-2.5011711,Untarget
49762,2049762,2.960917421,Target
49763,2049763,-0.31986549,Untarget
49764,2049764,1.547297546,Target
49765,2049765,-1.791872786,Untarget
49766,2049766,0.383208424,Target
49767,2049767,-0.069906343,Untarget
49768,2049768,-0.580227142,Untarget
49769,2049769,-0.221216968,Untarget
49770,2049770,0.557500936,Target
49771,2049771,0.234763023,Target
49772,2049772,-0.248011587,Untarget
49773,2049773,-0.320484884,Untarget
49774,2049774,0.447154761,Target
49775,2049775,-1.066993025,Untarget
49776,2049776,1.159367521,Target
49777,2049777,-1.04056038,Untarget
49778,2049778,1.692459544,Target
49779,2049779,3.465922024,Target
49780,2049780,-0.095191721,Untarget
49781,2049781,4.769921129,Target
49782,2049782,-0.865932661,Untarget
49783,2049783,0.126733643,Target
49784,2049784,-0.092918332,Untarget
49785,2049785,0.547505422,Target
49786,2049786,0.633456025,Target
49787,2049787,-0.47160434,Untarget
49788,2049788,2.271801575,Target
49789,2049789,5.062776244,Target
49790,2049790,0.627113474,Target
49791,2049791,0.818075893,Target
49792,2049792,-0.515909728,Untarget
49793,2049793,0.014838254,Target
49794,2049794,-1.342313901,Untarget
49795,2049795,-0.103128236,Untarget
49796,2049796,-1.739113265,Untarget
49797,2049797,0.215336303,Target
49798,2049798,-0.027839365,Untarget
49799,2049799,-0.841127262,Untarget
49800,2049800,-2.125575326,Untarget
49801,2049801,0.044416318,Target
49802,2049802,0.054898233,Target
49803,2049803,-0.523523127,Untarget
49804,2049804,-1.24535567,Untarget
49805,2049805,1.333463666,Target
49806,2049806,9.700157538,Target
49807,2049807,1.864592239,Target
49808,2049808,-0.216552505,Untarget
49809,2049809,0.191026989,Target
49810,2049810,0.632688612,Target
49811,2049811,1.608484781,Target
49812,2049812,-0.185856471,Untarget
49813,2049813,0.465036064,Target
49814,2049814,-1.576809487,Untarget
49815,2049815,0.286005735,Target
49816,2049816,1.055607336,Target
49817,2049817,-1.669341263,Untarget
49818,2049818,-1.014087101,Untarget
49819,2049819,0.874906869,Target
49820,2049820,2.37589775,Target
49821,2049821,-0.534441094,Untarget
49822,2049822,0.145617155,Target
49823,2049823,-0.221816169,Untarget
49824,2049824,0.220451044,Target
49825,2049825,-0.160723696,Untarget
49826,2049826,-0.253448553,Untarget
49827,2049827,-0.223354429,Untarget
49828,2049828,-0.807867099,Untarget
49829,2049829,-2.059234987,Untarget
49830,2049830,-0.429870929,Untarget
49831,2049831,1.232979055,Target
49832,2049832,-0.212672508,Untarget
49833,2049833,-0.914670281,Untarget
49834,2049834,2.142747907,Target
49835,2049835,1.910286321,Target
49836,2049836,-0.487033884,Untarget
49837,2049837,0.982998613,Target
49838,2049838,1.130846033,Target
49839,2049839,1.245870323,Target
49840,2049840,-1.304955858,Untarget
49841,2049841,-0.325251783,Untarget
49842,2049842,0.016670053,Target
